Time_Hour,Solar_kW,Load_kW,BESS_Power_kW,HB1_Power_kW,HB2_Power_kW,BESS_SoC,HB1_SoC,HB2_SoC,Net_Grid_Power_kW,Grid_Export_kW,Grid_Import_kW,Instant_Reward
0.0,0.0,21.794422022402305,-10.0,0.0,0.0,0.211875,0.2,0.2,-31.794422022402305,0.0,31.794422022402305,-139.53658
0.25,0.0,18.250240064051745,-18.71739149093628,0.0,0.0,0.23410190239548684,0.2,0.2,-36.967631554988024,0.0,36.967631554988024,-114.96415
0.5,0.0,14.985617361678665,-18.759931325912476,0.0,0.0,0.2563793208450079,0.2,0.2,-33.74554868759114,0.0,33.74554868759114,-52.213654
0.75,0.31147782186444245,15.54237834914343,-18.804597854614258,0.0,0.0,0.27870978079736236,0.2,0.2,-34.03549838189325,0.0,34.03549838189325,-53.271606
1.0,0.0,11.561050744867778,-18.851609230041504,0.0,0.0,0.30109606675803663,0.2,0.2,-30.412659974909282,0.0,30.412659974909282,-37.88751
1.25,0.0,11.93606427921756,-18.90121817588806,0.0,0.0,0.3235412633419037,0.2,0.2,-30.837282455105623,0.0,30.837282455105623,-39.493523
1.5,0.23334219701667358,11.585265343584306,-18.953721523284912,0.0,0.0,0.34604880765080454,0.2,0.2,-30.30564466985254,0.0,30.30564466985254,-37.072964
1.75,0.0,10.045148739977163,-19.009467363357544,0.0,0.0,0.3686225501447916,0.2,0.2,-29.05461610333471,0.0,29.05461610333471,-31.619469
2.0,0.0,11.904326856920614,-19.068872928619385,0.0,0.0,0.39126683674752716,0.2,0.2,-30.973199785539997,0.0,30.973199785539997,-39.465378
2.25,0.0,11.114943915004643,-19.13243532180786,0.0,0.0,0.413986603692174,0.2,0.2,-30.247379236812506,0.0,30.247379236812506,-36.190075
2.5,0.0,10.619693427111761,-19.20076608657837,0.0,0.0,0.4367875134199858,0.2,0.2,-29.820459513690132,0.0,29.820459513690132,-34.153305
2.75,1.6382824695611267,10.977661958178741,-19.274615049362183,0.0,0.0,0.45967611879110337,0.2,0.2,-28.613994537979796,0.0,28.613994537979796,-28.822975
3.0,0.5105214288423228,10.145356932967452,-19.35492515563965,0.0,0.0,0.48266009241342545,0.2,0.2,-28.989760659764777,0.0,28.989760659764777,-30.115257
3.25,1.430777536388814,10.679169483461392,-19.44290280342102,0.0,0.0,0.5057485394924879,0.2,0.2,-28.691294750493597,0.0,28.691294750493597,-28.686716
3.5,0.5691304559556174,13.315532333526269,-19.540116786956787,0.0,0.0,0.5289524281769991,0.2,0.2,-32.286518664527435,0.0,32.286518664527435,-43.303513
3.75,0.9527353379374673,8.755713761882317,-19.64867353439331,0.0,0.0,0.5522852279990911,0.2,0.2,-27.45165195833816,0.0,27.45165195833816,-22.612207
4.0,0.0,9.901176592751554,-19.771476984024048,0.0,0.0,0.5757638569176197,0.2,0.2,-29.672653576775602,0.0,29.672653576775602,-31.505999
